duration,proto,service,orig_bytes,resp_bytes,conn_state,missed_bytes,orig_pkts,resp_pkts,orig_ip_bytes,resp_ip_bytes,label,label_name
95.031879,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
1.91521,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.962304,tcp,unknown,75766,0,OTH,0,104,104,81382,6240,0,Normal
0.943015,tcp,unknown,57854,0,OTH,0,78,78,62066,4680,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.96883,tcp,unknown,89556,0,OTH,0,102,102,95064,6120,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.990233,tcp,unknown,74426,0,OTH,0,96,96,79610,5760,0,Normal
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.929804,tcp,unknown,72398,0,OTH,0,92,92,77366,5520,0,Normal
0.044673,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
1.921711,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.999751,tcp,unknown,78084,230,OTH,0,94,92,83160,5738,0,Normal
0.01286,tcp,http,0,12,RSTR,0,2,2,120,80,1,Attack
1.889524,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.951978,tcp,unknown,105010,0,OTH,0,116,116,111274,6960,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.96282,tcp,unknown,103464,0,OTH,0,124,122,110160,7320,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
2.934305,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1.905056,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.49575,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
0.503905,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.902495,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.99122,tcp,unknown,96052,0,OTH,0,110,110,101992,6600,0,Normal
124.203696,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
2.939201,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.983931,tcp,unknown,68338,0,OTH,0,90,90,73198,5400,0,Normal
0.961158,tcp,unknown,86600,0,OTH,0,100,100,92000,6000,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.004238,tcp,http,0,12,RSTR,0,2,2,120,80,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.004077,tcp,unknown,1762,930,SF,0,12,10,2402,1466,1,Attack
1.913932,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.250407,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
0.988012,tcp,unknown,75152,0,OTH,0,98,98,80444,5880,0,Normal
0.292086,other,unknown,0,0,OTH,0,3,0,180,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.986834,tcp,unknown,71102,0,OTH,0,92,92,76070,5520,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.950581,tcp,unknown,72704,0,OTH,0,102,102,78212,6120,0,Normal
0.047795,udp,unknown,582,0,OTH,0,4,0,750,0,0,Normal
0.499461,udp,unknown,820,0,OTH,0,6,0,1072,0,0,Normal
0.984082,tcp,unknown,65344,0,OTH,0,78,78,69556,4680,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,86,0,OTH,0,2,0,170,0,0,Normal
0.968876,tcp,unknown,101836,0,OTH,0,118,118,108208,7080,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.970594,tcp,unknown,76028,0,OTH,0,98,98,81320,5880,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.959913,tcp,unknown,70806,0,OTH,0,92,92,75774,5520,0,Normal
2.944347,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.934261,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.989781,tcp,unknown,105616,0,OTH,0,124,124,112312,7440,0,Normal
0.559147,tcp,unknown,100440,1320,S1,0,104,96,106084,7048,0,Normal
0.771831,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.01473,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
0.00535,tcp,unknown,1132,1062,SF,0,16,14,1980,1806,1,Attack
0.959957,tcp,unknown,60030,0,OTH,0,80,80,64350,4800,0,Normal
0.254555,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
0.963608,tcp,unknown,87328,0,OTH,0,102,98,92836,5880,0,Normal
61.972679,tcp,dns,0,0,S1,0,6,0,384,0,1,Attack
2.911015,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
236.018702,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.249979,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
0.611625,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
244.068409,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.981871,tcp,unknown,108942,0,OTH,0,114,114,115098,6840,0,Normal
0.94099,tcp,unknown,48990,0,OTH,0,72,72,52878,4320,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.914333,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.97842,tcp,unknown,56984,0,OTH,0,71,70,60818,4200,0,Normal
0.963475,tcp,unknown,61876,0,OTH,0,84,84,66412,5040,0,Normal
0.945948,tcp,unknown,72476,0,OTH,0,88,88,77228,5280,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.945645,tcp,unknown,75144,0,OTH,0,92,92,80112,5520,0,Normal
0.250464,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
1.905795,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
164.959542,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,udp,unknown,86,0,OTH,0,2,0,170,0,0,Normal
0.94132,tcp,unknown,49002,0,OTH,0,70,70,52782,4200,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
197.893168,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.945159,tcp,unknown,59990,0,OTH,0,80,80,64310,4800,0,Normal
0.966176,tcp,unknown,109778,0,OTH,0,118,118,116150,7080,0,Normal
233.189625,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.936016,tcp,unknown,74532,0,OTH,0,90,90,79392,5400,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
2.91291,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,unknown,274,0,OTH,0,2,0,358,0,0,Normal
1.891628,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.011111,tcp,unknown,1132,1062,SF,0,22,18,2292,2014,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.901842,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.000212,udp,unknown,3906,0,OTH,0,3,0,4032,0,0,Normal
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.702564,tcp,unknown,104450,1316,S1,0,106,72,110202,5604,0,Normal
0.887735,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.940287,tcp,unknown,51468,0,OTH,0,70,70,55248,4200,0,Normal
0.970325,tcp,unknown,77316,0,OTH,0,96,96,82500,5760,0,Normal
2.927862,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1.913667,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
2.936698,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.950015,tcp,unknown,79608,0,OTH,0,92,90,84576,5400,0,Normal
0.974295,tcp,unknown,99196,0,OTH,0,96,96,104380,5760,0,Normal
0.964829,tcp,unknown,107536,0,OTH,0,120,120,114016,7200,0,Normal
1.892359,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.937057,tcp,unknown,103236,0,OTH,0,104,102,108852,6120,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
2.932736,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.982836,tcp,unknown,77642,0,OTH,0,94,94,82718,5640,0,Normal
1.921795,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.977899,tcp,unknown,119682,0,OTH,0,134,134,126918,8040,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.967484,tcp,unknown,84698,0,OTH,0,104,104,90314,6240,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
2.945093,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.936341,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.978563,tcp,unknown,104546,0,OTH,0,114,114,110702,6840,0,Normal
0.487137,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.913514,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.987606,tcp,unknown,79632,0,OTH,0,108,108,85464,6480,0,Normal
0.502572,udp,unknown,820,0,OTH,0,6,0,1072,0,0,Normal
1.892443,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
231.507622,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.973183,tcp,unknown,91442,0,OTH,0,102,102,96950,6120,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.000221,tcp,ssh,0,12,RSTR,0,2,2,120,80,1,Attack
0.950138,tcp,unknown,75256,0,OTH,0,90,90,80116,5400,0,Normal
2.945145,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.798226,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.944321,tcp,unknown,82076,0,OTH,0,96,96,87260,5760,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.961318,tcp,unknown,50928,0,OTH,0,70,70,54708,4200,0,Normal
1.91458,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.914054,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.893662,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.010574,udp,unknown,582,0,OTH,0,4,0,750,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
4.3e-05,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.950746,tcp,unknown,66940,0,OTH,0,92,92,71908,5520,0,Normal
0.966344,tcp,unknown,98688,0,OTH,0,112,112,104736,6720,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.964493,tcp,unknown,104926,0,OTH,0,122,118,111514,7080,0,Normal
0.974191,tcp,unknown,80356,0,OTH,0,104,104,85972,6240,0,Normal
0.926231,tcp,unknown,102056,0,OTH,0,110,108,107996,6480,0,Normal
0.990713,tcp,unknown,79120,0,OTH,0,100,100,84520,6000,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.970155,tcp,unknown,110824,0,OTH,0,118,116,117196,6960,0,Normal
0.250841,udp,unknown,658,0,OTH,0,4,0,826,0,0,Normal
221.914662,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.915705,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.98749,tcp,unknown,102102,0,OTH,0,124,118,108798,7080,0,Normal
1.91027,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1.914207,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.889607,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,unknown,274,0,OTH,0,2,0,358,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.919285,tcp,unknown,106746,0,OTH,0,122,120,113334,7200,0,Normal
0.327327,tcp,unknown,89598,1320,S1,0,74,46,93610,4048,0,Normal
0.985338,tcp,unknown,107484,0,OTH,0,120,118,113964,7080,0,Normal
0.17426,tcp,unknown,13450,0,RSTO,0,20,18,14542,1080,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
4.3e-05,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.914799,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.956443,tcp,unknown,103466,0,OTH,0,112,112,109514,6720,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.890708,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.92947,tcp,unknown,61852,0,OTH,0,80,80,66172,4800,0,Normal
0.970084,tcp,unknown,70482,0,OTH,0,94,94,75558,5640,0,Normal
1.897749,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.967202,tcp,unknown,57348,0,OTH,0,76,76,61452,4560,0,Normal
3.426078,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
3.432729,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.975457,tcp,unknown,77758,0,OTH,0,90,90,82618,5400,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.921422,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.96413,tcp,unknown,102992,0,OTH,0,120,120,109472,7200,0,Normal
0.943732,tcp,unknown,91204,0,OTH,0,104,104,96820,6240,0,Normal
2.906484,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1.925108,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.959144,tcp,unknown,100786,0,OTH,0,114,114,106942,6840,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.9606,tcp,unknown,108020,0,OTH,0,120,120,114500,7200,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.416025,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
2.904368,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.963263,tcp,unknown,109842,0,OTH,0,120,116,116322,6960,0,Normal
1.922209,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.915652,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.418396,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
0.986465,tcp,unknown,73662,0,OTH,0,88,88,78414,5280,0,Normal
0.988149,tcp,unknown,80020,0,OTH,0,96,96,85204,5760,0,Normal
1.914229,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.91446,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
184.166554,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.01215,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.906605,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.945592,tcp,unknown,26820,0,OTH,0,68,70,30492,4200,0,Normal
2.944679,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1.914917,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
9.1e-05,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
1.890373,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,unknown,86,0,OTH,0,2,0,170,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.965786,tcp,unknown,112514,0,OTH,0,122,118,119102,7080,0,Normal
2.907855,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.859313,tcp,unknown,106476,0,OTH,0,122,120,113064,7200,0,Normal
0.974856,tcp,unknown,114266,0,OTH,0,122,122,120854,7320,0,Normal
1e-06,udp,unknown,162,0,OTH,0,2,0,246,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.928313,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,unknown,0,0,RSTOS0,0,2,0,120,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.250217,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
0.4967,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
0.982013,tcp,unknown,79594,0,OTH,0,100,100,84994,6000,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.250491,udp,unknown,658,0,OTH,0,4,0,826,0,0,Normal
0.041312,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
1.919295,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.418609,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.291195,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.968432,tcp,unknown,73370,0,OTH,0,90,90,78230,5400,0,Normal
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
2.941443,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.413762,tcp,unknown,14738,0,OTH,0,32,32,16466,1920,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
2.911176,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
3.423689,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.109075,udp,unknown,582,0,OTH,0,4,0,750,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.0,udp,unknown,86,0,OTH,0,2,0,170,0,0,Normal
3.427039,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.699366,tcp,unknown,90584,0,RSTO,0,96,96,95768,5760,0,Normal
1.890589,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.147289,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
1.902775,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.501587,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
0.997268,tcp,unknown,84340,0,OTH,0,98,98,89632,5880,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
16.686404,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.963259,tcp,unknown,42930,0,OTH,0,70,70,46710,4200,0,Normal
0.965242,tcp,unknown,109000,0,OTH,0,124,124,115696,7440,0,Normal
0.959304,tcp,unknown,41052,0,OTH,0,72,72,44940,4320,0,Normal
2.940399,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
2.918155,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
3.430423,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.361702,tcp,unknown,78218,1316,S1,0,74,72,82242,5604,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.968909,tcp,unknown,90064,0,OTH,0,98,98,95356,5880,0,Normal
1.891707,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.043155,tcp,unknown,1478,722,S1,0,6,12,1818,1434,0,Normal
0.965362,tcp,unknown,54236,0,OTH,0,76,76,58340,4560,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.019796,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
3.428706,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
1.901263,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.004314,tcp,unknown,1132,1062,SF,0,16,12,1980,1702,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.910351,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
3.426263,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.905387,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
2.930006,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.921775,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.964843,tcp,unknown,102864,0,OTH,0,114,114,109020,6840,0,Normal
0.964184,tcp,unknown,86150,0,OTH,0,98,96,91442,5760,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
2.905165,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.959036,tcp,unknown,73532,0,OTH,0,96,96,78716,5760,0,Normal
2.926874,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.985067,tcp,unknown,75170,0,OTH,0,92,92,80138,5520,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
2.926839,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
3.428046,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
1.922367,udp,dns,0,0,OTH,0,9,0,252,0,1,Attack
2.939946,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.509527,udp,unknown,820,0,OTH,0,6,0,1072,0,0,Normal
1.90014,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.004007,tcp,unknown,1132,1062,SF,0,16,12,1980,1702,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.123737,udp,unknown,582,0,OTH,0,4,0,750,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.964807,tcp,unknown,73374,0,OTH,0,94,94,78450,5640,0,Normal
67.921207,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.946028,tcp,unknown,112252,0,OTH,0,126,126,119056,7560,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,162,0,OTH,0,2,0,246,0,0,Normal
0.969391,tcp,unknown,117864,0,OTH,0,118,118,124236,7080,0,Normal
1.915248,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
14.084178,tcp,http,0,24,RSTR,0,4,4,240,160,1,Attack
29.031668,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.523773,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.588298,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.417039,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
3.42684,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
3.428645,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
