orig_ip_bytes,tunnel_parents,conn_state,resp_bytes,resp_pkts,local_resp,id.orig_h,ip_proto,orig_bytes,orig_pkts,id.resp_h,id.orig_p,ts,uid,duration,missed_bytes,history,label,local_orig,resp_ip_bytes,service,id.resp_p,proto
781,0,S0,1127,0,T,0.0.0.0,17,730.0,8.0,255.255.255.255,68,1776347078.9859865,CDd3C6f1JxEIMprDh,1.329091,0,D,0,T,1187,ntp,5353,udp
1275,0,S0,277,1,T,0.0.0.0,17,1244.0,9.0,255.255.255.255,50000,1776362740.481588,CqAkfnSUWR0ISPnmc,0.221289,0,D,0,T,310,dns,67,udp
887,0,OTH,486,0,T,0.0.0.0,17,832.0,2.0,255.255.255.255,50000,1776325368.655721,CmEY2j44DlxDt8HRR,1.073312,0,D,0,T,522,-,67,udp
2148,0,S0,194,12,T,192.168.19.15,6,5259.295105074558,80.20469245002903,192.168.10.120,60886,1776349022.316753,058c9a4a07b34617ab,0.7302652502810794,0,ShADTadtFf,1,T,1028,http,8080,udp
1610,0,S0,217,12,T,192.168.91.232,6,3190.3600918305897,82.41350336457998,192.168.10.120,58386,1776345523.356434,3951d2cd32744a278f,0.8959996480249923,0,ShADTadtFf,1,T,1074,http,8080,tcp
374,0,SF,690,0,T,0.0.0.0,17,327.0,2.0,255.255.255.255,5353,1776362548.649659,C24CYK3THgXj3x67U,1.145256,0,D,0,T,719,ntp,1900,udp
1055,0,S0,825,2,T,0.0.0.0,17,1027.0,8.0,255.255.255.255,5353,1776325239.1684303,CpBQcB2GJuZ9RsBdRi,0.737945,0,D,0,T,860,dhcp,67,udp
1220,0,SF,242,2,F,fe80::127d:1aff:fe3f:36c4,58,1180.0,1.0,ff02::2,50000,1776360405.860514,CzuF6i1CzcXN5Z5tR,0.289174,0,0,0,T,268,ntp,5353,icmp
129,0,SF,496,1,T,192.168.10.120,17,83.0,5.0,224.0.0.251,68,1776361754.5340052,CbuA5C2x4DNYueiTMl,1.829117,0,D,0,T,550,ntp,5353,udp
1626,0,REJ,0,0,T,192.168.164.16,6,88.0,1.0,192.168.10.120,44118,1776345566.536072,877b7d98ccab4a8580,0.0899327857127661,0,ShADTaFdtR,1,T,1388,http,897,tcp
656,0,SF,422,0,T,0.0.0.0,17,612.0,1.0,255.255.255.255,68,1776325560.5771449,CERlZ91S2q8Qp9egc7,1.024456,0,D,0,T,459,dhcp,67,udp
1744,0,RSTO,194,2,T,192.168.178.115,6,448.0,5.0,192.168.10.120,58610,1776345549.127165,839103ae4a21474a82,0.9709977557384504,0,ShADTadtFf,1,T,1028,http,22,udp
1432,0,S0,166,18,T,192.168.67.202,6,657.5300356042133,66.21922203193492,192.168.10.120,44002,1776345565.124063,3fd5ecd993a8443786,0.5248639229511092,0,ShADTaFdtR,1,T,1284,http,8080,udp
556,0,SF,815,1,T,0.0.0.0,17,517.0,10.0,255.255.255.255,50000,1776346312.664402,CwPj0y2J6lmi1zpa7h,1.533033,0,D,0,T,856,ntp,1900,udp
1832,0,S0,190,24,T,192.168.59.230,6,1223.508051198423,206.50347514682417,192.168.10.120,53024,1776349040.558098,8cf18281f4dc4e759a,1.0860576837369025,0,ShADTaFdtRf,1,T,1644,http,8080,udp
1738,0,REJ,194,0,T,192.168.73.165,6,445.0,3.0,192.168.10.120,58302,1776345547.483408,00ea11dfbbfb42cba9,1.0720770099581542,0,ShADTadtFf,1,T,1028,http,3389,udp
1268,0,S0,0,0,T,192.168.237.161,6,176.0,1.0,192.168.10.120,36668,1776345509.986787,642279dec81245198e,0.1934873516750612,0,ShADTadtR,1,T,952,http,67,udp
1822,0,REJ,0,0,T,192.168.0.114,6,147.0,1.0,192.168.10.120,53016,1776349040.457124,7952154b929941b699,0.0054279407638799,0,ShADTaFdtRf,1,T,1644,http,266,tcp
399,0,S0,18,2,T,0.0.0.0,17,371.0,1.0,255.255.255.255,50000,1776346183.6684346,CWl9b54ENWZadquEOg,0.41715,0,D,0,T,53,ntp,1900,udp
1438,0,S0,378,12,T,192.168.229.21,6,965.9262236158556,117.6255309657076,192.168.10.120,58376,1776345517.849111,82c566f60afe4081a4,0.9271028217240288,0,ShADTadtFf,1,T,1396,http,8080,udp
1376,0,REJ,297,2,T,192.168.105.236,6,264.0,3.0,192.168.10.120,34100,1776348982.797589,950777682cbe487c81,0.8290903716409738,0,ShADTadtFf,1,T,1234,http,3389,udp
227,0,S0,1156,2,T,0.0.0.0,17,204.0,4.0,255.255.255.255,5353,1776325046.4208162,CQsdAi1YnOmugkMNec,0.845118,0,D,0,T,1214,dhcp,67,udp
1246,0,S0,318,5,T,0.0.0.0,17,1208.0,4.0,255.255.255.255,40000,1776325303.1997192,CGmRqp0phEQ1GLaM9,0.278133,0,D,0,T,360,-,67,udp
1454,0,S0,166,18,T,192.168.220.186,6,1780.9338505986702,150.4133367964345,192.168.10.120,44072,1776345566.132856,16272b10ef464b99bf,0.4109855302223376,0,ShADTaFdtR,1,T,1284,http,8080,tcp
1406,0,S0,851,4,T,0.0.0.0,17,1360.0,10.0,255.255.255.255,50000,1776343362.2142105,ChR7SS2b6QCB3dnaIk,0.291857,0,D,0,T,890,-,5353,udp
570,0,SF,1156,3,T,192.168.10.120,17,544.0,5.0,224.0.0.251,50000,1776325728.1577618,CrppEb47YSu1cruxYi,1.088492,0,D,0,T,1185,dns,67,udp
1155,0,OTH,1052,4,F,fe80::127d:1aff:fe3f:36c4,58,1104.0,1.0,ff02::2,40000,1776362929.6365116,Cgwo5j2hW5kufvIAV4,0.208789,0,0,0,T,1107,-,1900,icmp
1454,0,S0,350,12,T,192.168.120.243,6,1546.4417834535516,52.27049375527921,192.168.10.120,58838,1776348988.309423,502ccd64dd1041e880,1.3713259611522328,0,ShADTadtFf,1,T,1340,http,8080,udp
1476,0,SF,778,2,T,192.168.10.120,17,1417.0,2.0,224.0.0.251,68,1776325728.884544,CrppEb47YSu1cruxYi,0.900915,0,D,0,T,824,dhcp,67,udp
1021,0,S0,869,1,T,0.0.0.0,17,968.0,10.0,255.255.255.255,40000,1776325882.1118429,Coq1413f3GMl65ooZc,0.833642,0,D,0,T,902,dhcp,1900,udp
1468,0,S0,408,12,T,192.168.37.221,6,1680.0470422009696,72.33167527577788,192.168.10.120,58842,1776348988.813625,e4aad01d06d941a09b,0.1765117604590312,0,ShADTadtFf,1,T,1456,http,8080,tcp
1376,0,S0,0,0,T,192.168.79.46,6,64.0,1.0,192.168.10.120,34100,1776348982.797589,88149aa0ab444032b0,0.1470274801194134,0,ShADTadtFf,1,T,1234,http,135,tcp
617,0,SF,406,3,T,0.0.0.0,17,570.0,3.0,255.255.255.255,40000,1776346055.7350476,CAfLcf4jElaqdOOBC,0.165236,0,D,0,T,447,dns,67,udp
1550,0,S0,190,20,T,192.168.187.152,6,1887.6336072488773,94.65728094789158,192.168.10.120,52988,1776349040.154437,48a3e3b4733243098a,1.1034244940327844,0,ShADTaFdtfR,1,T,1436,http,8080,udp
1744,0,S0,194,12,T,192.168.74.158,6,4184.459817788038,73.04144164940273,192.168.10.120,60896,1776349023.169123,a0a0d05fd02a43c5bd,0.5211728224709912,0,ShADTadtFf,1,T,1028,http,8080,tcp
1214,0,SF,843,5,T,0.0.0.0,17,1176.0,8.0,255.255.255.255,50000,1776362422.3142056,CjZRRZ1lWdqTfkGtt6,0.304456,0,D,0,T,872,-,67,udp
675,0,OTH,961,4,T,0.0.0.0,17,626.0,9.0,255.255.255.255,68,1776343426.591948,C3CUuE9rqv20k7Euk,1.249829,0,D,0,T,1017,ntp,67,udp
1620,0,REJ,0,0,T,192.168.107.36,6,47.0,2.0,192.168.10.120,44090,1776345566.334576,6c5440b356fa42caac,0.0515423618363877,0,ShADTaFdtR,1,T,1388,http,190,udp
1266,0,S0,208,10,T,192.168.105.41,6,2079.2495247678976,54.42456251489979,192.168.10.120,34058,1776348982.121768,e241a522624546a58d,0.1093718089566506,0,ShADTadtR,1,T,952,http,8080,udp
1207,0,SF,564,2,T,0.0.0.0,17,1156.0,7.0,255.255.255.255,68,1776361906.9350796,CfjqW03HKv4vyWDYV4,0.793453,0,D,0,T,595,dhcp,67,udp
574,0,REJ,0,0,T,192.168.51.153,17,462.0,5.0,239.255.255.250,59037,1776349078.963808,4b997ea8d2e14b11a4,0.3685341874014505,0,D,1,T,0,0,3389,udp
1464,0,REJ,0,0,T,192.168.54.247,6,155.0,3.0,192.168.10.120,36722,1776345517.343874,36e3ef17e19045509b,0.0633315326869213,0,ShADTadtFf,1,T,1448,http,9,tcp
1262,0,S0,0,0,T,192.168.2.5,6,141.0,3.0,192.168.10.120,36618,1776345509.399781,23a6ad647b3c468d99,0.1914951383809924,0,ShADTadtR,1,T,952,http,619,tcp
960,0,OTH,763,0,T,0.0.0.0,17,915.0,10.0,255.255.255.255,5353,1776347786.063278,CVwoTn4nJrT7U5KG7k,0.429431,0,D,0,T,791,-,1900,udp
1744,0,REJ,194,2,T,192.168.151.165,6,448.0,4.0,192.168.10.120,58610,1776345549.127165,8ddcd8467a6841409b,0.5605817464036721,0,ShADTadtFf,1,T,1028,http,3389,tcp
1309,0,OTH,1197,4,T,192.168.10.120,17,1273.0,2.0,239.255.255.250,68,1776361822.5274558,CT9x8y3s8RKbdOUpWb,0.465202,0,D,0,T,1232,ntp,1900,udp
333,0,REJ,0,0,T,192.168.101.65,17,107.0,1.0,255.255.255.255,68,1776345543.196169,e31efdddeb5f409991,0.1010542795192369,0,D,1,T,0,dhcp,812,udp
1264,0,S0,0,0,T,192.168.37.116,6,180.0,2.0,192.168.10.120,34046,1776348982.011404,4cb3a27bfd0d40e791,0.0361303437690256,0,ShADTadtR,1,T,952,http,595,tcp
1626,0,REJ,166,0,T,192.168.101.184,6,245.0,5.0,192.168.10.120,44118,1776345566.536072,7d651bbecf39415690,0.7382981393472604,0,ShADTaFdtR,1,T,1388,http,22,tcp
269,0,OTH,565,1,T,0.0.0.0,17,220.0,2.0,255.255.255.255,50000,1776342790.243797,CLm4YK3uXe7h4AKvM3,1.037893,0,D,0,T,595,dhcp,1900,udp
424,0,SF,848,5,T,192.168.10.120,17,392.0,9.0,224.0.0.251,68,1776324704.6769483,C3OoqI2lth60cYg9rb,0.661406,0,D,0,T,892,dns,5353,udp
353,0,SF,580,5,T,0.0.0.0,17,312.0,6.0,255.255.255.255,5353,1776344453.8116796,CziV8Z2uHzlltg2Aed,1.282344,0,D,0,T,605,-,5353,udp
1376,0,S0,297,12,T,192.168.140.37,6,1208.3418945618455,89.63231502123838,192.168.10.120,36698,1776345510.317297,140409ea648740d1bd,1.0960839816931387,0,ShADTadtFf,1,T,1234,http,8080,udp
1626,0,S0,0,0,T,192.168.240.69,6,174.0,2.0,192.168.10.120,44118,1776345566.536072,84da974001374c55b7,0.1167380079831381,0,ShADTaFdtR,1,T,1388,http,536,tcp
333,0,S0,0,0,T,192.168.84.115,17,0.0,6.301957405625811,255.255.255.255,68,1776349132.066708,e02d4699c4014c7daa,0.7052278445998935,0,D,1,T,0,dhcp,67,udp
1264,0,RSTO,208,1,T,192.168.157.98,6,260.0,3.0,192.168.10.120,34086,1776348982.449024,69e6c41339a44b7bba,1.183354803173668,0,ShADTadtR,1,T,952,http,23,tcp
1468,0,REJ,0,0,T,192.168.190.188,6,113.0,1.0,192.168.10.120,36714,1776345516.333129,f1608e3fa87a48f88d,0.0831974157377982,0,ShADTadtFf,1,T,1456,http,608,udp
1266,0,S0,208,10,T,192.168.191.146,6,1648.5750841973622,63.50420443754753,192.168.10.120,34058,1776348982.121768,bad82c51f04f4b6b86,0.6928588610552011,0,ShADTadtR,1,T,952,http,8080,udp
1832,0,S0,0,0,T,192.168.129.237,6,106.0,1.0,192.168.10.120,53024,1776349040.558098,368fc312d4574de595,0.0534471381013167,0,ShADTaFdtRf,1,T,1644,http,497,udp
639,0,OTH,1189,0,T,0.0.0.0,17,616.0,2.0,255.255.255.255,5353,1776347142.7182398,CKKCtn1uyi6TtlIkH1,1.769763,0,D,0,T,1246,dns,5353,udp
565,0,SF,1154,1,T,0.0.0.0,17,537.0,2.0,255.255.255.255,68,1776341253.0397856,Cibz0Q31UH5EQqjYQj,1.403712,0,D,0,T,1199,dns,5353,udp
1225,0,OTH,530,3,F,fe80::de4a:3eff:fe7d:a510,58,1176.0,7.0,ff02::2,50000,1776364220.918718,CUROQV1OlBdj0o3oN4,1.469394,0,0,0,T,578,dhcp,67,icmp
1262,0,S0,208,10,T,192.168.61.101,6,1195.4202714779235,89.704201519134,192.168.10.120,36618,1776345509.399781,3ef226cf8aa34105bc,0.5618407772583839,0,ShADTadtR,1,T,952,http,8080,tcp
1608,0,S0,0,0,T,192.168.83.17,6,192.0,3.0,192.168.10.120,54098,1776345535.850015,40c36b424f5e44ab91,0.0341973225555827,0,ShADTadtFf,1,T,1074,http,436,udp
1082,0,OTH,833,3,T,0.0.0.0,17,1061.0,3.0,255.255.255.255,50000,1776342343.6053126,CxB2lf3lK9fWAd7vLd,1.302492,0,D,0,T,865,dns,67,udp
1744,0,REJ,194,2,T,192.168.214.216,6,448.0,5.0,192.168.10.120,60896,1776349023.169123,1d1ab6e618934058be,0.4627594484999862,0,ShADTadtFf,1,T,1028,http,3389,udp
346,0,OTH,1155,0,T,0.0.0.0,17,305.0,6.0,255.255.255.255,50000,1776363060.5651884,C11sAo1LEpwMgZoBZf,1.18199,0,D,0,T,1206,ntp,1900,udp
1411,0,OTH,645,1,F,fe80::127d:1aff:fe3f:36c4,58,1356.0,1.0,ff02::16,5353,1776360768.5020628,CAoyai4SF4RpkKxvk6,0.038858,0,0,0,T,667,dns,1900,icmp
1415,0,S0,1094,5,T,0.0.0.0,17,1359.0,8.0,255.255.255.255,40000,1776364532.5725412,CtsdIgesmwBGIDc7b,1.316302,0,D,0,T,1127,-,1900,udp
1363,0,SF,323,4,T,169.254.23.111,17,1315.0,1.0,224.0.0.251,50000,1776360769.369477,CxOr3d2y7qEUAsH5j5,1.883941,0,C,0,T,346,-,1900,udp
1596,0,REJ,0,0,T,192.168.69.250,6,101.0,1.0,192.168.10.120,53004,1776349040.255385,95eecb1a36ff4062a1,0.0486969859164113,0,ShADTaFdtR,1,T,1388,http,914,tcp
1242,0,SF,354,1,T,0.0.0.0,17,1209.0,5.0,255.255.255.255,68,1776362613.8950794,C1fhtD4VwG2vpP1qyb,1.568965,0,D,0,T,403,ntp,5353,udp
1538,0,S0,0,0,T,192.168.16.218,6,54.0,2.0,192.168.10.120,44084,1776345566.233729,594a9ab26cc841f4be,0.1331442017736646,0,ShADTaFdtRf,1,T,1436,http,147,tcp
1266,0,S0,208,10,T,192.168.126.131,6,1499.7492424387656,56.06477301922628,192.168.10.120,36648,1776345509.758342,afd93aeffff64dfd87,0.3140702970525388,0,ShADTadtR,1,T,952,http,8080,tcp
774,0,S0,759,1,F,fe80::127d:1aff:fe3f:36c4,58,715.0,4.0,ff02::16,40000,1776346878.1801586,CHiZFF4pSi9C4fma8d,1.329369,0,0,0,T,814,-,67,icmp
1690,0,REJ,190,2,T,192.168.242.161,6,237.0,5.0,192.168.10.120,44044,1776345565.830006,1f6e344f7a3742e291,1.3402624148368454,0,ShADTaFdtfR,1,T,1540,http,3389,tcp
333,0,S0,0,0,T,192.168.186.145,17,198.0,2.0,255.255.255.255,68,1776345734.834321,244076ccf7254a76a1,0.1867968034716604,0,D,1,T,0,dhcp,546,udp
1086033,0,REJ,212,2,T,192.168.234.213,6,524640.0,2.0,192.168.10.120,43996,1776345560.065792,b98cada52b99476c8d,1.2037238550716507,0,ShADTaTTCdtFf,1,T,21552,http,3389,udp
481,0,SF,383,0,T,0.0.0.0,17,427.0,7.0,255.255.255.255,50000,1776348555.2893665,CPApaxebCpmWbqXL,0.798398,0,D,0,T,433,dns,5353,udp
1086033,0,S0,212,406,T,192.168.80.249,6,3475141.0991505347,5211.134923096492,192.168.10.120,43996,1776345560.065792,0cc94aa57eed4344b0,0.9469043878250708,0,ShADTaTTCdtFf,1,T,21552,http,8080,tcp
439,0,S0,388,1,T,192.168.10.120,17,382.0,7.0,239.255.255.250,40000,1776361832.4482188,CBYQCz2JuanoPTHwzj,1.906122,0,D,0,T,414,dns,67,udp
1610,0,S0,217,12,T,192.168.29.247,6,2474.049604305997,51.5470767470932,192.168.10.120,36914,1776349007.995855,d624701a606d4bff81,0.7556118612858536,0,ShADTadtFf,1,T,1074,http,8080,tcp
1438,0,S0,378,12,T,192.168.12.19,6,1667.5434804062186,60.09733298285108,192.168.10.120,58868,1776348990.330293,724d2fce48b84ad0a5,1.0663553582891154,0,ShADTadtFf,1,T,1396,http,8080,udp
1464,0,S0,404,12,T,192.168.132.157,6,1124.2700177668214,80.62742380261608,192.168.10.120,36722,1776345517.343874,a7befdbd43794cef9a,0.2348306868888012,0,ShADTadtFf,1,T,1448,http,8080,udp
595,0,OTH,1080,0,T,0.0.0.0,17,558.0,6.0,255.255.255.255,68,1776363377.3482358,CMsmyAndfcjZQUL1l,1.586823,0,D,0,T,1139,dhcp,5353,udp
1225,0,OTH,156,2,T,0.0.0.0,17,1182.0,1.0,255.255.255.255,50000,1776363060.5369673,C11sAo1LEpwMgZoBZf,1.264478,0,D,0,T,211,dns,1900,udp
1454,0,RSTO,342,0,T,192.168.99.100,6,303.0,2.0,192.168.10.120,36702,1776345515.324087,8a47c5b6088f4503a1,0.7686210396491806,0,ShADTadtFf,1,T,1324,http,22,udp
1602,0,REJ,0,0,T,192.168.255.137,6,139.0,2.0,192.168.10.120,44104,1776345566.435292,c962e2ea7c46465588,0.1103999009473207,0,ShADTaFdtR,1,T,1388,http,750,tcp
264,0,SF,788,2,T,0.0.0.0,17,221.0,4.0,255.255.255.255,40000,1776342025.0937872,C8dlFz2sVAm8eihfA3,1.735971,0,D,0,T,835,dns,1900,udp
1268,0,S0,0,0,T,192.168.72.33,6,191.0,2.0,192.168.10.120,34080,1776348982.378919,51f61375f1984c3089,0.0075840063367125,0,ShADTadtR,1,T,952,http,855,tcp
790,0,S0,430,5,T,192.168.10.120,17,755.0,5.0,239.255.255.250,5353,1776361832.5821126,CBYQCz2JuanoPTHwzj,0.632582,0,D,0,T,489,dns,67,udp
1610,0,S0,217,12,T,192.168.136.235,6,1574.765183638906,80.38134111316363,192.168.10.120,54092,1776345532.689688,93916cc0d64641238e,0.7639226093941518,0,ShADTadtFf,1,T,1074,http,8080,udp
928,0,OTH,390,0,T,0.0.0.0,17,900.0,8.0,255.255.255.255,40000,1776346503.7236257,Cn7Lgm24w1xzMhLWkg,1.500718,0,D,0,T,449,dns,5353,udp
1608,0,RSTO,166,0,T,192.168.196.172,6,236.0,4.0,192.168.10.120,44042,1776345565.729119,fa8cdb830b694379a1,0.789376340354699,0,ShADTaFdtR,1,T,1388,http,23,tcp
779,0,SF,758,4,T,0.0.0.0,17,752.0,7.0,255.255.255.255,68,1776347014.6446512,C539z7OwvB0rzQ8H8,0.580276,0,D,0,T,790,dns,67,udp
793,0,SF,307,5,T,192.168.10.120,17,749.0,8.0,224.0.0.251,50000,1776363382.7789085,CF6MR52V5YIfEBSFie,1.548214,0,D,0,T,344,ntp,67,udp
1053,0,OTH,584,3,F,fe80::127d:1aff:fe3f:36c4,58,1017.0,3.0,ff02::2,68,1776362094.8454084,Ca2Oi61QQltQlGmNdd,0.901548,0,0,0,T,614,dns,67,icmp
1618,0,REJ,0,0,T,192.168.149.107,6,119.0,2.0,192.168.10.120,53014,1776349040.356233,6c6ae2a4474a454bb7,0.1352666535523137,0,ShADTaFdtR,1,T,1388,http,753,udp
1268,0,REJ,0,0,T,192.168.1.81,6,190.0,2.0,192.168.10.120,34080,1776348982.378919,725bca73589d41e6aa,0.055662572837088,0,ShADTadtR,1,T,952,http,60,tcp
1540,0,S0,190,20,T,192.168.198.16,6,929.7154112265532,67.63317575823115,192.168.10.120,52952,1776349039.650152,5c09a53466dc4d8c9f,0.3824864504767469,0,ShADTaFdtfR,1,T,1436,http,8080,tcp
1594,0,S0,166,20,T,192.168.219.72,6,1572.9646517228334,160.2577252102714,192.168.10.120,53048,1776349040.860764,e2277d9143f6458db1,1.4886431537362703,0,ShADTaFdtR,1,T,1388,http,8080,udp
903,0,SF,607,0,T,0.0.0.0,17,878.0,9.0,255.255.255.255,40000,1776346633.781308,CR32nj4Vjm22OUWDo4,1.446048,0,D,0,T,641,ntp,5353,udp
333,0,S0,0,0,T,192.168.29.110,17,133.0,1.0,255.255.255.255,68,1776345543.196169,10f278d3cfa84d05a0,0.1320627871370519,0,D,1,T,0,dhcp,932,udp
1608,0,S0,0,0,T,192.168.53.201,6,189.0,3.0,192.168.10.120,58880,1776348995.837988,4f8dfe3078f8436484,0.0558273461346185,0,ShADTadtFf,1,T,1074,http,751,udp
1608,0,REJ,0,0,T,192.168.109.197,6,129.0,1.0,192.168.10.120,58880,1776348995.837988,0756a00b912e476bb1,0.0688716039618549,0,ShADTadtFf,1,T,1074,http,1017,udp
1262,0,S0,0,0,T,192.168.194.61,6,106.0,2.0,192.168.10.120,36618,1776345509.399781,9cd2280a1f6b4a73ab,0.1025628670886415,0,ShADTadtR,1,T,952,http,907,tcp
582,0,SF,64,1,T,0.0.0.0,17,534.0,5.0,255.255.255.255,5353,1776347656.0840187,CjmM991pRHCX9feF3l,0.758536,0,D,0,T,114,ntp,67,udp
1688,0,S0,190,22,T,192.168.69.252,6,1013.9425368098553,108.64274391774175,192.168.10.120,52936,1776349039.549513,af513f0123754ca6b9,0.6370749463689664,0,ShADTaFdtfR,1,T,1540,http,8080,tcp
1596,0,REJ,0,0,T,192.168.7.241,6,143.0,2.0,192.168.10.120,53004,1776349040.255385,13891e4b553d496397,0.085797928821738,0,ShADTaFdtR,1,T,1388,http,478,udp
495,0,SF,854,5,T,192.168.10.120,17,470.0,9.0,239.255.255.250,5353,1776361837.2255538,C7aHlK2RngKN6HnLYf,0.306401,0,D,0,T,909,dns,67,udp
1127,0,S0,697,1,T,192.168.10.120,17,1085.0,10.0,224.0.0.251,5353,1776361101.7458496,CRFwcJ2CKRxmIAmnj4,1.748141,0,C,0,T,751,dhcp,1900,udp
1608,0,RSTO,217,0,T,192.168.240.141,6,380.0,3.0,192.168.10.120,54098,1776345535.850015,f846c63c338e4f4084,0.6255218112765982,0,ShADTadtFf,1,T,1074,http,23,tcp
1273,0,SF,316,3,T,169.254.23.111,17,1250.0,6.0,224.0.0.251,50000,1776360769.849494,CxOr3d2y7qEUAsH5j5,1.871307,0,C,0,T,362,-,67,udp
1610,0,REJ,217,0,T,192.168.49.209,6,381.0,3.0,192.168.10.120,54084,1776345527.879632,5dd83aaad71343a3a8,0.5656102611296586,0,ShADTadtFf,1,T,1074,http,3389,udp
1128,0,SF,61,3,T,0.0.0.0,17,1083.0,8.0,255.255.255.255,40000,1776360769.0774748,Ctr2aT2ggOBH35n7Ee,1.827993,0,D,0,T,94,dhcp,1900,udp
498,0,OTH,664,1,T,169.254.23.111,17,473.0,1.0,224.0.0.251,5353,1776362288.2242143,CxzOUj4W4EgVaet1Ei,1.942863,0,D,0,T,684,dns,67,udp
587,0,OTH,589,1,F,fe80::127d:1aff:fe3f:36c4,58,528.0,2.0,ff02::2,68,1776361124.2593205,CbC37P34Qa5uj5D209,0.053321,0,0,0,T,626,-,5353,icmp
337,0,OTH,885,4,T,0.0.0.0,17,305.0,6.0,255.255.255.255,40000,1776324599.9664834,CZsTP324iAI6nxx7kb,1.958133,0,D,0,T,923,-,1900,udp
1140,0,OTH,840,1,T,0.0.0.0,17,1082.0,10.0,255.255.255.255,40000,1776341830.7171288,Cdvbnp12MnWuegimLl,0.683311,0,D,0,T,883,-,1900,udp
333,0,S0,0,0,T,192.168.137.118,17,0.0,6.43336982712092,255.255.255.255,68,1776345606.641113,5ad9a613a495407db9,1.428886977773443,0,D,1,T,0,dhcp,67,udp
913,0,OTH,48,1,T,0.0.0.0,17,877.0,2.0,255.255.255.255,40000,1776348106.1351173,CPQv213xthiuZKt1kj,0.7836,0,D,0,T,103,dns,67,udp
1744,0,S0,0,0,T,192.168.202.241,6,47.0,3.0,192.168.10.120,60896,1776349023.169123,5a68ef7258b0439c9a,0.1866646566873134,0,ShADTadtFf,1,T,1028,http,219,udp
1268,0,S0,0,0,T,192.168.195.244,6,100.0,2.0,192.168.10.120,34080,1776348982.378919,8126e2f4b8db40959d,0.0160376426675065,0,ShADTadtR,1,T,952,http,951,tcp
1262,0,S0,208,10,T,192.168.83.189,6,2270.43960737151,74.06681416158229,192.168.10.120,36618,1776345509.399781,5775ade42e8b4d7fae,0.5901056918948518,0,ShADTadtR,1,T,952,http,8080,tcp
1620,0,S0,166,20,T,192.168.145.249,6,1607.7196350347715,84.19269075773622,192.168.10.120,44090,1776345566.334576,7e6cb3c42f4e462e96,1.3501666148103235,0,ShADTaFdtR,1,T,1388,http,8080,udp
232,0,S0,975,2,T,0.0.0.0,17,192.0,4.0,255.255.255.255,50000,1776325688.8580587,C4eUsv28Jg7n4S1pG5,0.234096,0,D,0,T,1013,-,1900,udp
1610,0,REJ,0,0,T,192.168.190.128,6,116.0,2.0,192.168.10.120,36914,1776349007.995855,1e0c1bfe96d64c4bad,0.0827739720877617,0,ShADTadtFf,1,T,1074,http,815,udp
517,0,OTH,276,5,T,0.0.0.0,17,481.0,10.0,255.255.255.255,50000,1776342789.925104,CLm4YK3uXe7h4AKvM3,1.927399,0,D,0,T,324,-,5353,udp
1610,0,S0,0,0,T,192.168.30.126,6,158.0,1.0,192.168.10.120,36914,1776349007.995855,07a66c4eb72f4f62b6,0.0016815141649654,0,ShADTadtFf,1,T,1074,http,38,tcp
1132,0,SF,524,0,T,192.168.10.120,17,1092.0,9.0,239.255.255.250,68,1776360768.982859,CD4YNh48dUYhLq9XN4,1.432908,0,D,0,T,558,ntp,1900,udp
1262,0,S0,208,10,T,192.168.119.179,6,1161.432385495115,96.51389876497576,192.168.10.120,34018,1776348981.520312,78f9bd927ada42ceb1,0.4963108660869176,0,ShADTadtR,1,T,952,http,8080,tcp
576,0,SF,1003,3,T,192.168.10.120,17,534.0,2.0,224.0.0.251,40000,1776362289.153524,C2Oa9S2t2iR65RAb6i,1.088703,0,D,0,T,1060,dns,67,udp
1744,0,REJ,194,1,T,192.168.115.32,6,448.0,6.0,192.168.10.120,58610,1776345549.127165,5fa12df1fc3c4ef283,0.893916683272675,0,ShADTadtFf,1,T,1028,http,22,tcp
1262,0,REJ,208,1,T,192.168.11.22,6,259.0,3.0,192.168.10.120,34018,1776348981.520312,ed09cf6f96da43f6a0,0.7109609092941243,0,ShADTadtR,1,T,952,http,3389,tcp
1264,0,S0,208,10,T,192.168.21.174,6,2174.3748100398498,55.73589270666805,192.168.10.120,34046,1776348982.011404,0dd2cb7ae6ef4e37b5,0.4883272943520956,0,ShADTadtR,1,T,952,http,8080,udp
1690,0,RSTO,190,1,T,192.168.216.206,6,237.0,3.0,192.168.10.120,44044,1776345565.830006,2defaa2b8c3140eba2,0.9201212557695502,0,ShADTaFdtfR,1,T,1540,http,22,tcp
124,0,S0,694,1,T,0.0.0.0,17,101.0,3.0,255.255.255.255,5353,1776348427.2668886,ClcjfXLYrc1IVvrDf,1.532526,0,D,0,T,721,-,67,udp
1608,0,REJ,217,2,T,192.168.147.92,6,380.0,4.0,192.168.10.120,60868,1776348999.047373,6190a1d014674dffa1,0.937244855261233,0,ShADTadtFf,1,T,1074,http,23,tcp
1052,0,S0,200,1,F,fe80::127d:1aff:fe3f:36c4,58,1004.0,6.0,ff02::2,40000,1776325115.3473706,C0g6bp1CTvkWxMXBsg,0.721974,0,0,0,T,250,-,1900,icmp
1262,0,REJ,0,0,T,192.168.161.211,6,93.0,1.0,192.168.10.120,36684,1776345510.126879,5d3b791f58a74c209c,0.1653100773134315,0,ShADTadtR,1,T,952,http,244,udp
